"GENDER = M";"GENDER = F";"GENDER = C";"GENDER = J";"GENDER = U";"GENDER = A";"homeownr = 0";"homeownr = 1";"NUMCHLD";"INCOME";"WEALTH1";"NUMPROM";"RAMNTALL";"MAXRAMNT";"LASTGIFT";"TIMELAG";"AVGGIFT";"totDays";"CONTROLN";"TARGET_B";"confidence(0)";"confidence(1)";"prediction(TARGET_B)";"profit";"cumulative(profit)"
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;45.0;80.0;7.0;6.0;7.0;4.0;516.9583333333334;32110.0;"0";0.75;0.25;"1";-1.076;66.17699999999998
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;6.0;44.0;45.0;7.0;5.0;1.0;3.2142857143;456.9583333333333;156903.0;"1";0.75;0.25;"1";1.571;67.74799999999998
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;8.0;60.0;55.0;5.0;5.0;2.0;3.0555555556;456.9583333333333;88856.0;"1";0.75;0.25;"1";1.571;69.31899999999997
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;47.0;48.0;8.0;5.0;30.0;4.8;516.9583333333334;96003.0;"1";0.75;0.25;"1";1.571;70.88999999999997
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;5.0;79.0;208.0;8.0;5.0;6.0;5.3333333333;516.9583333333334;72270.0;"1";0.75;0.25;"1";1.571;72.46099999999997
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;49.0;87.0;8.0;4.0;1.0;4.5789473684;456.9583333333333;119366.0;"1";0.75;0.25;"1";1.571;74.03199999999997
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;35.0;47.0;5.0;2.0;3.0;2.7647058824;516.9583333333334;81293.0;"1";0.75;0.25;"1";1.571;75.60299999999997
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;48.0;63.0;6.0;6.0;1.0;4.5;485.9583333333333;47810.0;"1";0.75;0.25;"1";1.571;77.17399999999996
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;113.0;349.0;10.0;6.0;2.0;5.2089552239;516.9583333333334;5014.0;"0";0.75;0.25;"1";-1.076;76.09799999999997
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;9.0;47.0;68.0;5.0;5.0;5.0;4.8571428571;485.9583333333333;68679.0;"0";0.75;0.25;"1";-1.076;75.02199999999998
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;8.0;47.0;39.0;5.0;3.0;4.0;2.7857142857;456.9583333333333;109285.0;"0";0.75;0.25;"1";-1.076;73.94599999999998
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;64.0;66.0;5.0;3.0;5.0;3.3;516.9583333333334;64040.0;"0";0.75;0.25;"1";-1.076;72.86999999999999
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;37.0;34.0;5.0;5.0;9.0;4.25;485.9583333333333;26056.0;"0";0.75;0.25;"1";-1.076;71.794
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;62.0;71.0;8.0;2.0;6.0;3.380952381;516.9583333333334;103083.0;"0";0.75;0.25;"1";-1.076;70.718
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;77.0;123.0;5.0;5.0;6.0;3.0;485.9583333333333;152118.0;"1";0.75;0.25;"1";1.571;72.289
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;28.0;37.0;6.0;6.0;1.0;4.625;516.9583333333334;56990.0;"0";0.75;0.25;"1";-1.076;71.21300000000001
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;-1.0;77.0;65.0;5.0;3.0;7.0;3.4210526316;485.9583333333333;2021.0;"0";0.75;0.25;"1";-1.076;70.13700000000001
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;31.0;32.0;6.0;5.0;2.0;4.5714285714;485.9583333333333;142745.0;"0";0.75;0.25;"1";-1.076;69.06100000000002
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;68.0;72.0;10.0;5.0;8.0;5.1428571429;456.9583333333333;182725.0;"0";0.75;0.25;"1";-1.076;67.98500000000003
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;69.0;157.0;7.0;6.0;9.0;4.2432432432;456.9583333333333;146585.0;"1";0.75;0.25;"1";1.571;69.55600000000003
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;9.0;62.0;76.0;5.0;5.0;4.0;4.75;425.9583333333333;2583.0;"1";0.75;0.25;"1";1.571;71.12700000000002
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;36.0;69.0;5.0;3.0;3.0;3.2857142857;456.9583333333333;78753.0;"1";0.75;0.25;"1";1.571;72.69800000000002
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;2.0;47.0;76.5;5.0;2.0;4.0;2.6379310345;516.9583333333334;169323.0;"1";0.75;0.25;"1";1.571;74.26900000000002
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;82.0;145.0;5.0;5.0;6.0;3.8157894737;516.9583333333334;86580.0;"1";0.75;0.25;"1";1.571;75.84000000000002
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;80.0;142.0;5.0;5.0;0.0;2.5357142857;485.9583333333333;63141.0;"0";0.75;0.25;"1";-1.076;74.76400000000002
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;71.0;85.0;5.0;5.0;12.0;4.7222222222;485.9583333333333;93921.0;"0";0.75;0.25;"1";-1.076;73.68800000000003
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;6.0;52.0;82.0;6.0;3.0;4.0;4.1;456.9583333333333;38098.0;"1";0.75;0.25;"1";1.571;75.25900000000003
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;71.0;133.0;10.0;5.0;4.0;5.1153846154;516.9583333333334;46687.0;"1";0.75;0.25;"1";1.571;76.83000000000003
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;44.0;44.0;5.0;5.0;9.0;4.4;456.9583333333333;53863.0;"0";0.75;0.25;"1";-1.076;75.75400000000003
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;62.0;94.0;6.0;5.0;3.0;4.9473684211;516.9583333333334;132161.0;"0";0.75;0.25;"1";-1.076;74.67800000000004
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;8.0;37.0;28.0;10.0;5.0;8.0;5.6;485.9583333333333;61483.0;"0";0.75;0.25;"1";-1.076;73.60200000000005
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;40.0;79.0;10.0;5.0;1.0;5.6428571429;485.9583333333333;25271.0;"0";0.75;0.25;"1";-1.076;72.52600000000005
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;8.0;79.0;91.0;6.0;3.0;6.0;3.3703703704;485.9583333333333;159459.0;"0";0.75;0.25;"1";-1.076;71.45000000000006
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;7.0;78.0;175.0;6.0;5.0;4.0;5.0;516.9583333333334;19071.0;"1";0.75;0.25;"1";1.571;73.02100000000006
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;33.0;39.0;5.0;3.0;13.0;3.25;456.9583333333333;101290.0;"1";0.75;0.25;"1";1.571;74.59200000000006
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;59.0;67.5;7.0;6.0;6.0;4.8214285714;516.9583333333334;126723.0;"0";0.75;0.25;"1";-1.076;73.51600000000006
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;76.0;131.75;5.0;3.0;5.0;2.4398148148;516.9583333333334;22098.0;"1";0.75;0.25;"1";1.571;75.08700000000006
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;19.0;25.0;10.0;5.0;1.0;6.25;456.9583333333333;15461.0;"0";0.75;0.25;"1";-1.076;74.01100000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;50.0;82.0;9.0;3.0;5.0;4.5555555556;516.9583333333334;27388.0;"0";0.75;0.25;"1";-1.076;72.93500000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;7.0;81.0;119.0;10.0;3.0;8.0;3.8387096774;485.9583333333333;2320.0;"1";0.75;0.25;"1";1.571;74.50600000000007
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;62.0;71.0;5.0;5.0;22.0;4.7333333333;516.9583333333334;82560.0;"0";0.75;0.25;"1";-1.076;73.43000000000008
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;80.0;100.75;5.0;3.0;13.0;2.5833333333;456.9583333333333;95260.0;"1";0.75;0.25;"1";1.571;75.00100000000008
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;52.0;94.0;7.0;6.0;2.0;5.2222222222;456.9583333333333;171521.0;"1";0.75;0.25;"1";1.571;76.57200000000007
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;4.0;63.0;68.0;6.0;5.0;14.0;4.0;516.9583333333334;75609.0;"1";0.75;0.25;"1";1.571;78.14300000000007
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;-1.0;47.0;40.0;5.0;5.0;11.0;5.0;456.9583333333333;163394.0;"0";0.75;0.25;"1";-1.076;77.06700000000008
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;58.0;54.0;5.0;5.0;11.0;3.6;516.9583333333334;114066.0;"0";0.75;0.25;"1";-1.076;75.99100000000008
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;50.0;106.0;6.0;5.0;3.0;4.6086956522;485.9583333333333;74825.0;"1";0.75;0.25;"1";1.571;77.56200000000008
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;37.0;88.0;9.0;5.0;6.0;6.2857142857;119.95833333333333;188988.0;"1";0.75;0.25;"1";1.571;79.13300000000008
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;46.0;38.0;5.0;5.0;2.0;3.1666666667;516.9583333333334;104049.0;"1";0.75;0.25;"1";1.571;80.70400000000008
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;141.0;201.0;8.0;8.0;6.0;3.5892857143;119.95833333333333;5968.0;"1";0.75;0.25;"1";1.571;82.27500000000008
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;74.0;154.0;9.0;5.0;6.0;5.5;456.9583333333333;77655.0;"0";0.75;0.25;"1";-1.076;81.19900000000008
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;26.0;35.0;5.0;5.0;12.0;5.0;456.9583333333333;142161.0;"1";0.75;0.25;"1";1.571;82.77000000000008
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;25.0;86.0;10.0;5.0;4.0;5.375;516.9583333333334;188734.0;"1";0.75;0.25;"1";1.571;84.34100000000008
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;66.0;87.0;5.0;5.0;5.0;4.8333333333;516.9583333333334;146463.0;"1";0.75;0.25;"1";1.571;85.91200000000008
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;5.0;-1.0;74.0;90.0;7.0;5.0;3.0;4.5;456.9583333333333;124681.0;"1";0.75;0.25;"1";1.571;87.48300000000008
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;36.0;98.0;10.0;4.0;2.0;4.4545454545;456.9583333333333;93496.0;"1";0.75;0.25;"1";1.571;89.05400000000007
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;5.0;29.0;35.0;10.0;3.0;15.0;5.8333333333;273.0;186388.0;"1";0.75;0.25;"1";1.571;90.62500000000007
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;4.0;60.0;68.0;7.0;3.0;0.0;4.25;485.9583333333333;10421.0;"1";0.75;0.25;"1";1.571;92.19600000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;51.0;68.0;6.0;5.0;20.0;3.7777777778;516.9583333333334;165641.0;"1";0.75;0.25;"1";1.571;93.76700000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;20.0;28.0;10.0;5.0;14.0;5.6;516.9583333333334;84825.0;"0";0.75;0.25;"1";-1.076;92.69100000000007
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;34.0;51.0;7.0;4.0;6.0;4.6363636364;456.9583333333333;71347.0;"1";0.75;0.25;"1";1.571;94.26200000000007
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;63.0;53.0;5.0;5.0;4.0;3.1176470588;516.9583333333334;95563.0;"1";0.75;0.25;"1";1.571;95.83300000000007
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;55.0;50.0;5.0;5.0;12.0;5.0;485.9583333333333;134677.0;"1";0.75;0.25;"1";1.571;97.40400000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;8.0;81.0;175.0;10.0;6.0;6.0;4.0697674419;456.9583333333333;101665.0;"1";0.75;0.25;"1";1.571;98.97500000000007
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;51.0;35.0;5.0;3.0;3.0;2.9166666667;516.9583333333334;13239.0;"1";0.75;0.25;"1";1.571;100.54600000000006
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;29.0;56.0;6.0;5.0;8.0;5.0909090909;516.9583333333334;32639.0;"0";0.75;0.25;"1";-1.076;99.47000000000007
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;-1.0;31.0;43.0;6.0;2.0;4.0;4.7777777778;456.9583333333333;183726.0;"0";0.75;0.25;"1";-1.076;98.39400000000008
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;99.0;158.0;10.0;5.0;4.0;5.4482758621;516.9583333333334;4314.0;"1";0.75;0.25;"1";1.571;99.96500000000007
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;-1.0;68.0;130.0;6.0;3.0;12.0;3.8235294118;456.9583333333333;20302.0;"1";0.75;0.25;"1";1.571;101.53600000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;87.0;203.0;5.0;2.0;3.0;3.2222222222;456.9583333333333;4026.0;"1";0.75;0.25;"1";1.571;103.10700000000007
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;54.0;78.0;11.0;6.0;12.0;5.5714285714;516.9583333333334;172784.0;"1";0.75;0.25;"1";1.571;104.67800000000007
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;59.0;177.0;7.0;3.0;3.0;5.0571428571;456.9583333333333;94262.0;"0";0.75;0.25;"1";-1.076;103.60200000000007
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;-1.0;20.0;29.0;10.0;6.0;1.0;5.8;456.9583333333333;21815.0;"1";0.75;0.25;"1";1.571;105.17300000000007
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;67.0;85.0;12.0;12.0;2.0;7.7272727273;181.95833333333334;47626.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;104.09700000000008
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;74.0;127.0;10.0;10.0;7.0;3.0975609756;516.9583333333334;80063.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;103.02100000000009
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;8.0;69.0;98.0;6.0;5.0;2.0;3.6296296296;547.9583333333334;123466.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;104.59200000000008
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;50.0;85.0;5.0;5.0;6.0;4.7222222222;577.9583333333334;16771.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;106.16300000000008
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;67.0;99.0;10.0;7.0;4.0;5.8235294118;516.9583333333334;25107.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;107.73400000000008
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;21.0;38.0;12.0;6.0;3.0;7.6;456.9583333333333;76918.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;109.30500000000008
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;53.0;62.0;10.0;6.0;3.0;6.2;485.9583333333333;161561.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;108.22900000000008
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;79.0;175.0;6.0;5.0;4.0;3.3653846154;547.9583333333334;109797.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;107.15300000000009
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;47.0;125.0;10.0;5.0;7.0;6.5789473684;456.9583333333333;61191.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;108.72400000000009
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;56.0;48.0;5.0;5.0;11.0;4.8;547.9583333333334;34230.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;107.6480000000001
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;57.0;55.0;10.0;10.0;22.0;4.2307692308;516.9583333333334;155782.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;106.5720000000001
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;67.0;78.0;13.0;13.0;6.0;5.5714285714;485.9583333333333;103728.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;108.1430000000001
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;36.0;68.0;10.0;5.0;13.0;5.6666666667;547.9583333333334;130989.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;109.7140000000001
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;75.0;113.0;11.0;11.0;2.0;5.380952381;485.9583333333333;73175.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;111.2850000000001
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;57.0;93.0;6.0;5.0;3.0;4.65;639.0;60180.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;110.2090000000001
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;65.0;100.0;12.0;5.0;10.0;7.6923076923;456.9583333333333;81527.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;111.7800000000001
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;63.0;73.0;10.0;6.0;8.0;6.6363636364;485.9583333333333;85281.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;110.70400000000011
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;77.0;213.0;7.0;5.0;2.0;5.0714285714;577.9583333333334;25027.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;112.2750000000001
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;32.0;44.0;6.0;6.0;5.0;4.4;547.9583333333334;69855.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;113.8460000000001
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;8.0;53.0;75.0;11.0;4.0;4.0;6.25;485.9583333333333;185350.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;112.77000000000011
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;37.0;75.0;10.0;5.0;24.0;6.8181818182;516.9583333333334;90182.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;111.69400000000012
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;2.0;44.0;57.0;12.0;10.0;9.0;5.7;516.9583333333334;117230.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;113.26500000000011
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;65.0;73.02;10.0;5.0;9.0;3.0425;547.9583333333334;64657.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;112.18900000000012
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;73.0;87.0;6.0;5.0;5.0;3.7826086957;547.9583333333334;47111.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;113.76000000000012
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;55.0;62.0;7.0;3.0;3.0;4.4285714286;547.9583333333334;29027.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;115.33100000000012
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;29.0;47.0;6.0;5.0;4.0;5.2222222222;547.9583333333334;67475.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;116.90200000000011
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;3.0;76.0;126.0;10.0;5.0;9.0;6.3;485.9583333333333;153001.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;118.47300000000011
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;46.0;42.0;10.0;5.0;14.0;6.0;456.9583333333333;123992.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;117.39700000000012
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;24.0;23.0;10.0;10.0;7.0;3.8333333333;516.9583333333334;89973.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;116.32100000000013
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;65.0;76.0;10.0;5.0;11.0;5.8461538462;456.9583333333333;155375.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;117.89200000000012
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;8.0;68.0;109.0;10.0;10.0;3.0;4.7391304348;456.9583333333333;127344.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;116.81600000000013
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;53.0;64.0;10.0;10.0;9.0;4.5714285714;516.9583333333334;163614.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;118.38700000000013
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;67.0;66.0;9.0;9.0;4.0;5.0769230769;485.9583333333333;166413.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;119.95800000000013
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;2.0;56.0;121.0;11.0;5.0;5.0;8.6428571429;150.95833333333334;188801.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;121.52900000000012
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;79.0;152.0;7.0;5.0;6.0;5.0666666667;547.9583333333334;102688.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;120.45300000000013
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;78.0;148.0;10.0;10.0;3.0;5.4814814815;456.9583333333333;168229.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;119.37700000000014
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;38.0;36.0;10.0;6.0;16.0;7.2;456.9583333333333;1979.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;118.30100000000014
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;40.0;48.0;6.0;6.0;3.0;4.3636363636;639.0;123324.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;117.22500000000015
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;-1.0;44.0;101.0;6.0;6.0;3.0;4.5909090909;547.9583333333334;65596.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;118.79600000000015
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;37.0;40.0;10.0;5.0;15.0;5.7142857143;639.0;172530.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;120.36700000000015
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;7.0;71.0;137.0;5.0;5.0;7.0;3.1136363636;547.9583333333334;60254.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;119.29100000000015
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;60.0;62.0;6.0;5.0;8.0;4.4285714286;577.9583333333334;109366.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;118.21500000000016
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;33.0;42.0;10.0;5.0;7.0;6.0;516.9583333333334;52095.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;117.13900000000017
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;75.0;170.0;13.0;4.0;12.0;8.0952380952;456.9583333333333;145407.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;118.71000000000016
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;70.0;102.0;8.0;5.0;10.0;4.8571428571;547.9583333333334;80378.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;120.28100000000016
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;-1.0;58.0;110.0;9.0;6.0;8.0;6.1111111111;516.9583333333334;85931.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;121.85200000000016
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;8.0;64.0;101.0;7.0;5.0;4.0;4.5909090909;547.9583333333334;35355.0;"1";0.7708333333333334;0.22916666666666666;"1";1.571;123.42300000000016
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;19.0;91.0;12.0;5.0;4.0;6.5;485.9583333333333;187676.0;"0";0.7708333333333334;0.22916666666666666;"1";-1.076;122.34700000000016
